RECORD,hbpermin,Pseg,PQseg,QRSseg,QRseg,QTseg,RSseg,STseg,Tseg,PTseg,ECGseg,QRtoQSdur,RStoQSdur,RRmean,PPmean,PQdis,PonQdis,PRdis,PonRdis,PSdis,PonSdis,PTdis,PonTdis,PToffdis,QRdis,QSdis,QTdis,QToffdis,RSdis,RTdis,RToffdis,STdis,SToffdis,PonToffdis,PonPQang,PQRang,QRSang,RSTang,STToffang,RRTot,NNTot,SDRR,IBIM,IBISD,SDSD,RMSSD,QRSarea,QRSperi,PQslope,QRslope,RSslope,STslope,NN50,pNN50,ECG_signal
386,106.5,0.0711904761904762,0.0550952380952381,0.00338095238095238,0.00166666666666667,0.105761904761905,0.00171428571428571,0.102380952380952,0.167857142857143,0.160857142857143,0.304714285714286,NaN,NaN,140.128571428571,140.128571428571,13.0810454541264,24.9609345836549,13.0810454541264,24.9609345836549,13.0810454541264,24.9609345836549,38.003919453448,49.9428745260386,65.1731761713776,0,0,25.0164916677359,52.1805894706238,0,25.0164916677359,52.1805894706238,25.0164916677359,52.1805894706238,77.114291536022,8.81147303698486,NaN,NaN,NaN,1.93358443452621,71,83,2.17729470786523,135.55421686747,4.68075097254156,3.30453851471141,140.145485631386,0,0,-0.111772968444871,NaN,NaN,0.0363102824981351,0,0,AFF
387,135,0.0586222222222222,0.0965333333333333,0.084,0.0421777777777778,0.172088888888889,0.0418222222222222,0.0880888888888889,0.0913777777777778,0.268622222222222,0.3476,NaN,NaN,107.797752808989,108.033707865169,24.268474573431,31.5430065350212,34.7935068082349,42.0718046669128,45.2431052169492,52.5192530069115,67.2138319076949,74.494540570797,79.5847414338774,10.562296979894,20.9780410739252,42.958388587444,55.327365641872,10.485773960228,32.43123799784,44.8020859276054,21.9847605827739,34.3509813494101,86.8652105655459,NaN,NaN,NaN,NaN,NaN,90,89,47.892947048314,107.797752808989,48.1642973617107,72.2127502706613,117.958000524087,9.91568281911879,42.0261120140472,-0.0286622726301874,NaN,NaN,0.0245425334895238,31,34.8314606741573,AFF
388,96,0.0573777777777778,0.0917777777777778,0.0664888888888889,0.0335555555555556,0.149955555555556,0.0329333333333333,0.0834666666666667,0.0963111111111111,0.241733333333333,0.316711111111111,NaN,NaN,154.873015873016,155.285714285714,23.2845160342555,30.0985160132859,30.9640999562355,37.7831332638563,38.6351116113935,45.4489933717365,58.2864580659863,65.1112010022091,70.0805683078034,7.70515210838007,15.3508504525596,35.0192367406155,46.8111110590111,7.70889823612626,27.3384573610469,39.1316329190383,19.6787543729319,31.4646519940482,76.9047761910711,5.1002745313313,NaN,NaN,NaN,2.86823180045563,64,89,11.1959347263448,135.730337078652,18.7637342628094,18.2676938018084,155.27717153529,7.68507251493062,30.7649007970659,-0.0364622233699606,NaN,NaN,0.0363509024215697,8,8.98876404494382,AFF
389,67.5,0.0460444444444444,0.114266666666667,0.0845777777777778,0.0423111111111111,0.178711111111111,0.0422666666666667,0.0941333333333333,0.102222222222222,0.292977777777778,0.370044444444444,0.001984,0.002016,219.613636363636,219.636363636364,34.8001437253381,42.5251647680826,47.1880409378459,54.9161635213679,59.7774613714615,67.503001590372,84.1818207115026,91.9091879162836,96.5910053304016,12.4584181811451,24.9779334683078,49.3898712323876,61.7969844108795,12.6822087868229,37.0075612579751,49.4173151181115,24.421230739339,36.823335097829,104.318184169898,1.79718089975073,-7.09740376713798,13.0293741668285,-8.67606726753065,2.51527747300432,45,89,4.0069026186122,167.786516853933,36.7566700427838,5.73547027310321,219.650186763987,17.7767481854533,50.1185604362758,-0.0164045810544866,0.10789329985432,-0.120523184038128,0.0315009558311079,0,0,AFF
390,60,0.0606222222222222,0.0975555555555556,0.0833777777777778,0.0415111111111111,0.177733333333333,0.0418666666666667,0.0943555555555556,0.0982222222222222,0.275288888888889,0.360355555555556,0.0019675,0.0020325,252.871794871795,252.871794871795,25.4222320087949,33.8497970767156,37.3880835339479,45.8273454546539,49.7227862056852,58.1552930090725,74.2823351506517,82.7179885988568,90.5902484579928,12.0436154905112,24.3078491888724,48.8752048804492,65.1812521548107,12.3917923863761,36.9043197061409,53.2113210540624,24.5690186944667,40.8736931111435,99.0256432787399,3.67629755235872,-7.84509144649252,11.6151020059875,-6.65392198855923,1.48046136552449,40,89,5.69380899583041,182.191011235955,47.2059694816766,8.25313673265976,252.935889313012,15.033197337172,48.7432570657597,-0.0305544559667415,0.106802931141365,-0.0966585364461033,0.0197918591569929,0,0,AFF
391,73.5,0.0503555555555556,0.106311111111111,0.0956444444444444,0.0472,0.180755555555556,0.0484444444444444,0.0851111111111111,0.0946666666666667,0.287066666666667,0.371777777777778,0.00194341034683207,0.00205658965316793,200.916666666667,200.916666666667,29.927436967754,38.984345180499,44.0055956295749,53.0695687276297,58.8600580066803,67.9199260315517,79.0208613682475,88.0835814098813,93.229396449368,14.1625844563946,28.9375969368258,49.1113037994903,63.3153329891941,14.9326867130804,35.0269914632973,49.2374108864808,20.1856542666735,34.3808121562311,102.29167462061,2.616197923263,-7.52692095348661,11.8259112543101,-8.3147391115019,3.53875015057859,49,89,30.0740983055002,160.550561797753,37.1767802252259,51.7689700131704,203.155010603562,21.7936425292747,58.0328681063008,-0.0266184301588915,0.105162957878654,-0.102010785679549,0.0435061356352216,4,4.49438202247191,AFF
392,75,0.0573333333333333,0.0686666666666667,0.0316888888888889,0.0160888888888889,0.136222222222222,0.0156,0.104533333333333,0.1116,0.204888888888889,0.277777777777778,NaN,NaN,198.285714285714,198.285714285714,13.0308883161279,20.4790144466229,13.0308883161279,20.4790144466229,13.0308883161279,20.4790144466229,41.7971077701805,49.2653541736679,52.0622328797302,0,0,28.8018799054415,39.0657417712756,0,28.8018799054415,39.0657417712756,28.8018799054415,39.0657417712756,59.5306474340192,NaN,NaN,NaN,NaN,NaN,50,89,80.701010286269,159.674157303371,66.7570020414472,119.994263462421,214.079138523632,0,0,-0.0679222661286516,NaN,NaN,0.0202002872960393,26,29.2134831460674,AFF
393,81,0.0620444444444444,0.0694666666666667,0.0287111111111111,0.0146222222222222,0.125955555555556,0.0140888888888889,0.0972444444444444,0.0881777777777778,0.195422222222222,0.2616,NaN,NaN,184.622641509434,184.622641509434,14.2600371901069,23.6200669219047,14.2600371901069,23.6200669219047,14.2600371901069,23.6200669219047,39.1724433525298,48.6045482699658,45.0632548629831,0,0,25.0263583314145,30.8979192200414,0,25.0263583314145,30.8979192200414,25.0263583314145,30.8979192200414,54.4905926620456,10.8490538352433,NaN,NaN,NaN,5.76315701362023,54,89,43.1181905381775,153.584269662921,41.2304527728203,63.2030165559774,189.590870331901,0,0,-0.112982885785628,NaN,NaN,0.0459101845091994,19,21.3483146067416,AFF
394,73.5,0.0615555555555556,0.0674222222222222,0.0287111111111111,0.0146222222222222,0.125955555555556,0.0140888888888889,0.0972444444444444,0.0926666666666667,0.193377777777778,0.263155555555556,NaN,NaN,204.541666666667,204.541666666667,13.3131129640047,22.8066448939695,13.3131129640047,22.8066448939695,13.3131129640047,22.8066448939695,38.2315140795013,47.7922939118266,45.6305805550045,0,0,25.0228805737391,32.4052265375628,0,25.0228805737391,32.4052265375628,25.0228805737391,32.4052265375628,55.1875243114376,10.40959329604,NaN,NaN,NaN,4.69277548020405,49,89,3.98935214734868,163.460674157303,30.4830463412332,4.20986360370412,204.580566851628,0,0,-0.112582942059389,NaN,NaN,0.0426896957487623,0,0,AFF
395,90,0.0506222222222222,0.068,0.0568444444444444,0.0286666666666667,0.1584,0.0281777777777778,0.101555555555556,0.106311111111111,0.2264,0.294133333333333,NaN,NaN,165.28813559322,165.169491525424,14.3951849483796,20.3918358679122,20.1898435955349,26.1881184048878,26.0204683177903,32.0182804531601,52.2035599734751,58.2034051689648,62.0680168334884,5.80189051281457,11.6272452942221,37.8148445546152,47.6787610507421,5.83393074567447,32.0182093300558,41.8822991877624,26.1876589474189,36.0515523470385,68.067812963812,NaN,NaN,NaN,NaN,NaN,60,89,28.1063662777234,142.707865168539,29.5208612351209,35.4548707470616,167.660775356731,2.22500851755781,23.2630665527111,-0.0255527978953636,NaN,NaN,0.00824098355514377,20,22.4719101123595,AFF
396,66.9642857142857,0.0548,0.0823555555555556,0.0590222222222222,0.0300888888888889,0.146933333333333,0.0289333333333333,0.0879111111111111,0.0946222222222222,0.229288888888889,0.297955555555556,NaN,NaN,224.159090909091,224.25,21.1964793516679,27.5489345668409,27.696881061985,34.0494255555485,33.9467945205498,40.2992292326811,53.5006245399483,59.8636553925986,63.6826316694468,6.50596458624318,12.7503424254268,32.3215326377349,42.5022332029333,6.26099362724185,25.8220932599621,36.0029625676548,19.5737215773777,29.7530316779639,70.0454610171038,NaN,NaN,NaN,NaN,1.92454827810541,45,89,63.0551501688,169.898876404494,58.8222867665596,103.823043904743,232.858862833262,3.48470247347197,25.5173006389118,-0.0314721822948971,NaN,NaN,0.0231064784228039,18,20.2247191011236,AFF
397,78,0.0604888888888889,0.0908,0.0844888888888889,0.0447111111111111,0.171244444444444,0.0397777777777778,0.0867555555555556,0.0906666666666667,0.262044444444444,0.335511111111111,NaN,NaN,192.823529411765,192.627450980392,23.7109108800804,31.3345657208918,36.5147048893057,44.1388260691411,47.4560389327662,55.0797966640946,67.3140084218002,74.9412075162521,78.1963593602966,12.8089700971175,23.7452811319869,43.609106880141,54.4908952083452,10.9502898904902,30.8053172342124,41.68764962583,19.8659549400933,30.7464359082711,85.8235342572665,NaN,NaN,NaN,NaN,NaN,52,89,94.7025696656049,157.887640449438,76.8442747158834,135.41318104232,214.824324032635,5.21500656037928,47.5045411195946,-0.0139653418127482,NaN,NaN,0.0167244880158272,21,23.5955056179775,AFF
398,57,0.0441777777777778,0.0722666666666667,0.0431111111111111,0.0224444444444444,0.142844444444444,0.0206666666666667,0.0997333333333333,0.1376,0.215111111111111,0.303733333333333,NaN,NaN,257.972972972973,257.972972972973,13.0690418182634,13.2568203862983,13.0690418182634,13.2568203862983,13.0690418182634,13.2568203862983,40.1111583957457,40.3002584103737,67.9470322083718,0,0,27.1214015722711,54.9543091881158,0,27.1214015722711,54.9543091881158,27.1214015722711,54.9543091881158,68.1361815422784,NaN,NaN,NaN,NaN,1.56378156447157,38,89,2.25995080652615,180.067415730337,50.5371352432749,2.58736244937667,257.982871838737,0,0,-0.102821800289833,NaN,NaN,0.0312754108058497,0,0,AFF
399,104.166666666667,0.0532444444444444,0.0962666666666667,0.0676,0.0345777777777778,0.158622222222222,0.0330222222222222,0.0910222222222222,0.0932,0.254888888888889,0.318488888888889,NaN,NaN,143.608695652174,144.014492753623,24.8791982121969,31.3078673051395,33.2404945177667,39.6714741106185,41.2559903183411,47.6851693666361,63.66700393386,70.1015613664729,72.4207998298703,8.3814494122684,16.3777154364997,38.7999007671024,47.5521250494003,8.04620982313211,30.4383484724916,39.1923899298364,22.4284109920771,31.1774359941839,78.8551230340401,NaN,NaN,NaN,NaN,2.65320518608915,70,89,50.1491160184216,131.584269662921,45.6651505014552,57.9354338002174,152.11308722246,7.03519338288611,32.8053746719002,-0.0277664844892071,NaN,NaN,0.0265167702968906,24,26.9662921348315,AFF
400,63,0.0624888888888889,0.0731555555555556,0.0379111111111111,0.0194666666666667,0.134,0.0184444444444444,0.0960888888888889,0.130533333333333,0.207155555555556,0.309511111111111,NaN,NaN,238.219512195122,238.219512195122,13.0345287291592,24.33095827941,13.058823832514,24.3553404328304,13.058823832514,24.3553404328304,38.7345821172033,50.0732265466253,64.1723358193949,0.024390244016409,0.024390244016409,25.7675850806189,51.2015544424437,0,25.7432034895964,51.1771669376626,25.7432034895964,51.1771669376626,75.5122198149929,NaN,NaN,NaN,NaN,NaN,42,89,4.83640763236895,167.089887640449,48.6634298303477,8.36002392341075,238.268602273292,0,0.048780488032818,-0.0949623924708075,NaN,NaN,0.0298138867551243,1,1.12359550561798,AFF
401,129.464285714286,0.0563111111111111,0.052,0.00204444444444444,0.00102222222222222,0.135733333333333,0.00102222222222222,0.133688888888889,0.113777777777778,0.187733333333333,0.270666666666667,NaN,NaN,114.197674418605,114.197674418605,13.0253635346259,19.5418240691457,13.0253635346259,19.5418240691457,13.0253635346259,19.5418240691457,46.6987264467469,53.2325883903298,60.8962579030632,0,0,33.7016459235486,47.8980665249351,0,33.7016459235486,47.8980665249351,33.7016459235486,47.8980665249351,67.4302539890249,NaN,NaN,NaN,NaN,NaN,87,89,22.0342332848714,113.719101123596,21.7875423958205,25.8812192265071,116.303982215012,0,0,-0.0606747079909535,NaN,NaN,0.0151089479154777,24,26.9662921348315,AFF
402,73.5,0.0571111111111111,0.0712,0.0515555555555556,0.0256888888888889,0.142,0.0258666666666667,0.0904444444444444,0.0928,0.2132,0.292355555555556,NaN,NaN,203.791666666667,203.75,21.9253223036258,28.4413753884074,33.2387422620258,39.7590300317782,44.6348867564723,51.1516833728126,59.0211790292908,65.5421920058265,70.8752842252404,11.3811230518448,22.7106536396065,37.1106975573899,48.9601281019829,11.5024356158334,25.7983975086383,37.6558960801765,14.4328666973929,26.260319405669,77.3958472501607,NaN,NaN,NaN,NaN,5.74163745763545,49,89,4.76514398756451,163.584269662921,29.9029463830057,5.48292546973371,203.847369372283,16.1537149567365,45.5942123072847,-0.027525923100967,NaN,NaN,0.0723215267481772,0,0,AFF
403,156.25,0.0513142857142857,0.0557333333333333,0.00323809523809524,0.00167619047619048,0.114057142857143,0.00156190476190476,0.110819047619048,0.10967619047619,0.169790476190476,0.224533333333333,NaN,NaN,95.2403846153846,95.2403846153846,13.9972630911267,19.1223639839958,14.4204200012257,19.5454482863619,14.8146866056006,19.939780581554,42.4542054980231,47.6154236412795,51.0120197064862,0.425330362049482,0.817435819127399,28.5204417596145,37.0747314245329,0.3984663427111,28.0975645401154,36.6519895120563,27.7039631177602,36.2577703061919,56.1731366067908,10.4243461395623,NaN,NaN,NaN,NaN,105,104,19.7121083407302,95.2403846153846,19.8075670508014,22.2656816791914,97.2589228653242,0.541594931367712,1.64123252388798,-0.0898631585903428,NaN,NaN,0.0292275279328241,19,18.2692307692308,AFF
404,58.5,0.0496761904761905,0.052,0,0,0.109904761904762,0,0.109904761904762,0.10712380952381,0.161904761904762,0.209333333333333,NaN,NaN,252.842105263158,252.842105263158,13.1043891796982,17.3711875167142,13.1043891796982,17.3711875167142,13.1043891796982,17.3711875167142,39.4004305460229,43.7368636798739,44.6374962849208,0,0,26.4130209611964,31.6451079113119,0,26.4130209611964,31.6451079113119,26.4130209611964,31.6451079113119,48.973762940262,15.701471818005,NaN,NaN,NaN,2.75413892577399,39,104,6.63533728087917,154.221153846154,60.0375732556949,9.47843656298851,252.929155881122,0,0,-0.126804838814279,NaN,NaN,0.03719944441507,2,1.92307692307692,AFF
405,34.5,0.0536380952380952,0.0547428571428571,0.00552380952380952,0.00300952380952381,0.112990476190476,0.00251428571428571,0.107466666666667,0.105980952380952,0.167733333333333,0.223238095238095,NaN,NaN,449.318181818182,448.045454545455,15.7949329101909,25.0971320542323,18.6135340952105,27.9158185580255,21.0227527480368,30.3248102859685,44.7734837734647,54.0911670008586,54.2739934547225,2.82156199297354,5.22794071739558,29.0058978954695,38.5030229010545,2.41877546565096,26.1881493614156,35.6855099905456,23.781657045853,33.2765993993391,63.5909210789779,NaN,NaN,NaN,NaN,2.71486803885019,23,104,885.078650144804,195.913461538462,425.483388406853,1274.5146068183,992.598128879228,2.01170761495869,10.4682781760201,-0.0524725414209281,NaN,NaN,0.0264159754492199,3,2.88461538461538,AFF
406,75,0.0570285714285714,0.0675047619047619,0.0430095238095238,0.0221714285714286,0.144609523809524,0.0208380952380952,0.1016,0.102057142857143,0.212114285714286,0.2728,0.00206202522115566,0.00193797477884434,200.816326530612,200.69387755102,21.1137037653681,28.9026134414451,32.7609824180749,40.5587280247055,43.7197201809851,51.512815466737,65.8164089040371,73.6123117256643,75.4696876677671,11.7227536511606,22.612536255682,44.7181213265107,54.3693448632956,11.0352349970958,33.0686087502913,42.722072663878,22.1105209151765,31.7587536114231,83.2653206217615,NaN,-8.12562450162672,12.9082698338913,-8.31691851474948,2.43732834510101,50,104,50.4193328119234,146.625,51.0531457932648,86.1912440770845,207.049042795298,14.4221351162942,45.3705249039384,-0.0335864370323688,0.108697778564598,-0.117598393694553,0.0281234451856251,9,8.65384615384615,AFF
407,72,0.0564190476190476,0.0534095238095238,0.00167619047619048,0.000876190476190476,0.108609523809524,0.0008,0.106933333333333,0.0998095238095238,0.162019047619048,0.217638095238095,NaN,NaN,205.914893617021,205.914893617021,13.5240534491045,22.5493187405151,13.5240534491045,22.5493187405151,13.5240534491045,22.5493187405151,38.4295393339395,47.5323057919973,44.0920123330661,0,0,25.0230515279239,30.6712653966023,0,25.0230515279239,30.6712653966023,25.0230515279239,30.6712653966023,53.1915061419684,11.5709812920881,NaN,NaN,NaN,4.73083129013309,48,104,4.01502384526473,148.355769230769,38.9761118251567,5.25835369235231,205.954033293323,0,0,-0.121100466238187,NaN,NaN,0.0427714993309509,0,0,AFF
408,63,0.0511238095238095,0.0527238095238095,0.00167619047619048,0.000876190476190476,0.108914285714286,0.0008,0.107238095238095,0.113752380952381,0.161638095238095,0.219733333333333,NaN,NaN,238.90243902439,238.90243902439,13.0812234890244,18.0499736692828,13.0812234890244,18.0499736692828,13.0812234890244,18.0499736692828,38.198851192391,43.2195382147801,49.7589746275983,0,0,25.2120165282691,36.7696811758555,0,25.2120165282691,36.7696811758555,25.2120165282691,36.7696811758555,54.7805192437276,12.2291387585467,NaN,NaN,NaN,NaN,42,104,49.2186782302622,161.288461538462,57.9841557957597,61.5406319028331,243.91976889653,0,0,-0.111813211973295,NaN,NaN,0.0365763802109693,18,17.3076923076923,AFF
409,63.9880952380952,0.0508571428571429,0.0579809523809524,0.00899047619047619,0.00453333333333333,0.112495238095238,0.00445714285714286,0.103504761904762,0.104304761904762,0.17047619047619,0.223085714285714,NaN,NaN,236,236,16.3851245178866,21.2853793722846,18.672033993953,23.572652957483,20.957850580127,25.8578953138537,43.742335502885,48.6906257140789,51.8138641498725,2.3050565851783,4.57278684010124,27.4437363913376,35.5101971619337,2.32207991454446,25.1586609720372,33.226629966046,22.881838739138,30.9413768403183,56.7620108645118,13.2025054285051,NaN,NaN,NaN,3.37738293976935,43,104,7.47376363401619,160.442307692308,48.4840604783549,12.6519791276982,236.118311748278,3.76679115383493,9.199923339824,-0.0988174400783666,NaN,NaN,0.0473806923885986,9,8.65384615384615,AFF
